date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:13	89076/89076	U-----	200	untouched ('')	application/x-font-woff	etag:%221426cf-15bf4-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.woff?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.woff	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:39:13	386421/386421	U-----	200	untouched ('OK')	image/svg+xml	etag:%221426cb-5e575-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.svg	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:39:13	283908/283908	U-----	200	untouched ('')	image/png	etag:%2216104c-45504-53154bc9d69c0%22	http://demos.bootdey.com/dayday/img/bg.png	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/img/bg.png	(from http://demos.bootdey.com/dayday/assets/css/login_register.css)
16:39:14	5118/5118	U-----	200	untouched ('OK')	text/css	etag:%22120b12-13fe-5321106795100%22	http://demos.bootdey.com/dayday/assets/css/cover.css	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/assets/css/cover.css	(from http://demos.bootdey.com/dayday/profile.html)
16:39:14	9328/9328	U--M-Z	200	updated ('OK')	text/html	etag:%22121991-2470-53f243a8d57c4-gzip%22	http://demos.bootdey.com/dayday/index.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/index-2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:14	31223/31223	U--M-Z	200	updated ('OK')	text/html	etag:%2212198f-79f7-53f2444b7b927-gzip%22	http://demos.bootdey.com/dayday/home.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/home.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:14	36174/36174	U--M-Z	200	updated ('OK')	text/html	etag:%2212199d-8d4e-53e68a1c6190c-gzip%22	http://demos.bootdey.com/dayday/profile2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:15	32303/32303	U--M-Z	200	updated ('OK')	text/html	etag:%2212199f-7e2f-53d8922b4328b-gzip%22	http://demos.bootdey.com/dayday/profile3.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile3.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:15	55558/55558	U--M-Z	200	updated ('OK')	text/html	etag:%221219a1-d906-53d892386ffd1-gzip%22	http://demos.bootdey.com/dayday/profile4.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile4.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:16	32233/32233	U--M-Z	200	updated ('OK')	text/html	etag:%221219a9-7de9-53d89265246a5-gzip%22	http://demos.bootdey.com/dayday/sidebar_profile.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/sidebar_profile.html	(from http://demos.bootdey.com/dayday/profile.html)
