date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:36	3271/3271	---M--	200	added ('OK')	application/javascript	etag:%22142719-cc7-54091489fc888%22	http://demos.bootdey.com/dayday/assets/js/custom.js	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/assets/js/custom.js	(from http://demos.bootdey.com/dayday/)
16:34:38	36868/36868	---M--	200	added ('OK')	application/javascript	etag:%221426b7-9004-525529e9a1f80%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/js/bootstrap.min.js	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/js/bootstrap.min.js	(from http://demos.bootdey.com/dayday/)
16:34:40	18028/18028	---M--	200	added ('OK')	text/html	etag:%221426b0-466c-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.html	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:40	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221426a7-4e9f-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.eot	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:43	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%2214268a-1762a-501e488fce680%22	http://demos.bootdey.com/dayday/assets/js/jquery.1.11.1.min.js	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/assets/js/jquery.1.11.1.min.js	(from http://demos.bootdey.com/dayday/)
16:34:43	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221426a7-4e9f-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regulard41d.eot	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:44	33911/33911	---MC-	200	added ('OK')	text/javascript	date:Thu,%2007%20Sep%202017%2021:20:25%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/test/www.google-analytics.com/analytics.js	(from http://demos.bootdey.com/dayday/)
16:34:44	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%221426ae-5b80-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.woff	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:45	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221426aa-1a8c2-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.svg	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:48	70728/70728	---M--	200	added ('OK')	text/html	etag:%221426d1-11448-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.html	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:34:48	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%221426ac-b15c-52552207a8680%22	http://demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/bootstrap.3.3.6/fonts/glyphicons-halflings-regular.ttf	(from http://demos.bootdey.com/dayday/bootstrap.3.3.6/css/bootstrap.min.css)
16:34:58	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221426c8-125d4-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.eot?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.eot	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:35:01	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221426c8-125d4-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfontd41d.eot	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:35:02	386421/386421	---M--	200	added ('OK')	image/svg+xml	etag:%221426cb-5e575-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.svg	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:35:04	5118/5118	---M--	200	added ('OK')	text/css	etag:%22120b12-13fe-5321106795100%22	http://demos.bootdey.com/dayday/assets/css/cover.css	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/assets/css/cover.css	(from http://demos.bootdey.com/dayday/profile.html)
16:35:05	9328/9328	---M-Z	200	added ('OK')	text/html	etag:%22121991-2470-53f243a8d57c4-gzip%22	http://demos.bootdey.com/dayday/index.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/index-2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:05	89076/89076	---M--	200	added ('OK')	application/x-font-woff	etag:%221426cf-15bf4-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.woff?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.woff	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:35:06	31223/31223	---M-Z	200	added ('OK')	text/html	etag:%2212198f-79f7-53f2444b7b927-gzip%22	http://demos.bootdey.com/dayday/home.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/home.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:06	36174/36174	---M-Z	200	added ('OK')	text/html	etag:%2212199d-8d4e-53e68a1c6190c-gzip%22	http://demos.bootdey.com/dayday/profile2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:07	32303/32303	---M-Z	200	added ('OK')	text/html	etag:%2212199f-7e2f-53d8922b4328b-gzip%22	http://demos.bootdey.com/dayday/profile3.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile3.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:07	55558/55558	---M-Z	200	added ('OK')	text/html	etag:%221219a1-d906-53d892386ffd1-gzip%22	http://demos.bootdey.com/dayday/profile4.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile4.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:07	32233/32233	---M-Z	200	added ('OK')	text/html	etag:%221219a9-7de9-53d89265246a5-gzip%22	http://demos.bootdey.com/dayday/sidebar_profile.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/sidebar_profile.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:08	8894/8894	---M-Z	200	added ('OK')	text/html	etag:%221219aa-22be-53d8926e80acb-gzip%22	http://demos.bootdey.com/dayday/user_detail.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/user_detail.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:08	17321/17321	---M-Z	200	added ('OK')	text/html	etag:%22121985-43a9-53d890ede4a89-gzip%22	http://demos.bootdey.com/dayday/edit_profile.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/edit_profile.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:09	12012/12012	---M-Z	200	added ('OK')	text/html	etag:%22120a8a-2eec-53d890b568d33-gzip%22	http://demos.bootdey.com/dayday/about.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/about.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:09	15162/15162	---M-Z	200	added ('OK')	text/html	etag:%2212198b-3b3a-53d89142168b0-gzip%22	http://demos.bootdey.com/dayday/friends.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/friends.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:10	21177/21177	---M-Z	200	added ('OK')	text/html	etag:%2212198c-52b9-53d8915b5b19c-gzip%22	http://demos.bootdey.com/dayday/friends2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/friends2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:10	16360/16360	---M-Z	200	added ('OK')	text/html	etag:%221219a3-3fe8-53d892439392e-gzip%22	http://demos.bootdey.com/dayday/profile_wall.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile_wall.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:11	13916/13916	---M-Z	200	added ('OK')	text/html	etag:%22121999-365c-53d891fb34539-gzip%22	http://demos.bootdey.com/dayday/photos1.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/photos1.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:12	15954/15954	---M-Z	200	added ('OK')	text/html	etag:%2212199a-3e52-53d892064e256-gzip%22	http://demos.bootdey.com/dayday/photos2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/photos2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:12	9122/9122	---M-Z	200	added ('OK')	text/html	etag:%221219ab-23a2-53d89278d1cf1-gzip%22	http://demos.bootdey.com/dayday/view_photo.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/view_photo.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:12	15468/15468	---M-Z	200	added ('OK')	text/html	etag:%22121994-3c6c-53d891d7bd659-gzip%22	http://demos.bootdey.com/dayday/messages1.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/messages1.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:13	150920/150920	---M--	200	added ('OK')	application/x-font-ttf	etag:%221426cd-24d88-531decbf6c080%22	http://demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/font-awesome.4.6.1/fonts/fontawesome-webfont914c.ttf	(from http://demos.bootdey.com/dayday/font-awesome.4.6.1/css/font-awesome.min.css)
16:35:13	16541/16541	---M-Z	200	added ('OK')	text/html	etag:%22121995-409d-53d891e3f22d7-gzip%22	http://demos.bootdey.com/dayday/messages2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/messages2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:13	17697/17697	---M-Z	200	added ('OK')	text/html	etag:%2212198e-4521-53d8917b802bb-gzip%22	http://demos.bootdey.com/dayday/group.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/group.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:14	22022/22022	---M-Z	200	added ('OK')	text/html	etag:%22121993-5606-53d891c9492c0-gzip%22	http://demos.bootdey.com/dayday/list_users.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/list_users.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:14	14740/14740	---M-Z	200	added ('OK')	text/html	etag:%22121988-3994-53d8911e27019-gzip%22	http://demos.bootdey.com/dayday/file_manager.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/file_manager.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:15	15930/15930	---M-Z	200	added ('OK')	text/html	etag:%22121996-3e3a-53d891f02bd75-gzip%22	http://demos.bootdey.com/dayday/people_directory.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/people_directory.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:16	18624/18624	---M-Z	200	added ('OK')	text/html	etag:%22121992-48c0-53d891a1a2363-gzip%22	http://demos.bootdey.com/dayday/list_posts.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/list_posts.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:16	16773/16773	---M-Z	200	added ('OK')	text/html	etag:%2212198d-4185-53d8916bf9490-gzip%22	http://demos.bootdey.com/dayday/grid_posts.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/grid_posts.html	(from http://demos.bootdey.com/dayday/profile.html)
16:35:17	57485/57485	---M-Z	200	added ('OK')	text/html	etag:%22121989-e08d-53d8913369ad4-gzip%22	http://demos.bootdey.com/dayday/forms.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/forms.html	(from http://demos.bootdey.com/dayday/profile.html)
